text_combined,label
trv notification waha 06 21 2001 report named waha published 06 21 2001 available viewing website,0
automate load scheduled quantity sirpo 0067 attached draft enhancement automate load scheduled quantities please review provide input cob 10 10 01 need discuss document let know make arrangements meet get input issue updated document meet prioritize thanks tammy,0
deal 125822 expected volume subject deal changed effective 3 28 01 meter trade zone counterparty 9658 16 kcs resources 6 500 5 700 bob,0
waha hubco waha hubco linda going working primary interface producer let know dave lets get together discuss following action plan actions linda r 1 get confidentiality agreement place 2 get analytical support create economic model waha hubco define value enron 3 scope roles responsibilities parties dave tom h 1 lead discussions sid r tw physical interconnection options brian 1 work daren f define physical interconnection supply objectives enron hubco 2 work tom define trading info objectives enron hubco 3 work jim define storage objectives enron hubco regards brian get confidentiality agreement established original message roper mitchell mailto mrroper sidrichgas com sent friday september 28 2001 10 22 redmond brian cc puckett kerry moncrief richard wade jim farley wayne subject waha hubco brian forwarded e mail people shop working directly project tom hodges talked kerry puckett bd group set meeting tues 10 02 01 setup confidentiality agreement want would probably allow us discuss storage options area freely since today see get rick moncrief send form agreement used look pretty similar far deal structure pretty open setup definitely interested equity partnership jv core area assets wish continue actively involved deals believe add value believe significant potential create trading platform utilizing combined assets well liquidity sres system supply could create expanded waha hub rick group taking point project coordinate others involvement necessary within company look forward working team project thanks mitch original message redmond brian mailto brian redmond enron com sent thursday september 27 2001 12 01 pm mroper sidrichgas com cc roberts linda subject waha hubco mitch lot happened since last met wanted get back waha hubco project attached initial presentation topic asked engineers dave owen tom hodge get touch brad look physical interconnection options tw would good understand system objectives would also like understand thoughts commercial structure terms would would like work enron suggest confidentiality agreement would appropriate starting point like forward one review regards brian e mail property enron corp relevant affiliate may contain confidential privileged material sole use intended recipient review use distribution disclosure others strictly prohibited intended recipient authorized receive recipient please contact sender reply enron corp enron messaging administration enron com delete copies message e mail attachments hereto intended offer acceptance create evidence binding enforceable contract enron corp affiliates intended recipient party may relied anyone basis contract estoppel otherwise thank,0
gathering meters adjustments please refer attached spreadsheet gathering meters nominations adjusted volumes avg column effective 4 9 01 bob,0
gathering meters adjustments please refer attached spreadsheet gathering meters nominations adjusted volumes avg column effective 4 9 01 bob,0
fw waha hubco fyi original message redmond brian sent thursday september 27 2001 12 01 pm mroper sidrichgas com cc roberts linda subject waha hubco mitch lot happened since last met wanted get back waha hubco project attached initial presentation topic asked engineers dave owen tom hodge get touch brad look physical interconnection options tw would good understand system objectives would also like understand thoughts commercial structure terms would would like work enron suggest confidentiality agreement would appropriate starting point like forward one review regards brian,0
sos aep missing 3 deals 05 01 daren per conversation ryan mcgrath aep ohio genaro mendoza enron trying settle 05 01 gas sales netout per ryan missing 3 sales deals sales aep hpl ena waha hub stated per understanding genaro reflecting ena info provided missing deals follows waha hub 7900 4 18 33 022 00 waha hub 7900 4 09 32 311 00 waha hub 7900 4 365 34 483 50 checked julie meyers see e mail suggested contact help one reflect 05 01 sales aep unify thanks tess forwarded tessie n ray aepin 06 25 01 07 24 julie l meyers tessie n ray aepin aepin 06 22 01 04 41 cc pm subject aep missing 3 deals 05 01 document link tessie n ray would ask daren farmer enron julie tessie n ray 06 22 2001 04 14 pm julie l meyers hol aepin aepin cc genaro mendoza enron com charlene l richmond hol aepin aepin subject aep missing 3 deals 05 01 per conversation ryan mcgrath aep ohio genaro mendoza enron trying settle 05 01 gas sales netout per ryan missing 3 sales deals sales aep hpl ena waha hub stated per understanding genaro reflecting ena info provided missing deals follows waha hub 7900 4 18 33 022 00 waha hub 7900 4 09 32 311 00 waha hub 7900 4 365 34 483 50 help one reflect 05 01 sales aep unify thanks tess,0
fw hubco original message redmond brian sent wednesday september 26 2001 1 33 pm higgins ned hilgert chris mrha jean subject hubco follow discussion yesterday information using describe waha hubco project relates compression services deal unocal know discussion nng managing storage agreement sid richardson transco develop intrastate header system sid richardson gas also connected unocal plant need keep coordinated discussions regards brian,0
hesco gathering company l l c meter 098 6709 dunn mccampbell 4 murdock pass north field kleberg co tx image george 832 668 1373 pager 713 990 5064 forwarded george weissman hol aepin 08 21 01 05 16 pm george weissman 07 31 01 02 46 pm robert r cotten hol aepin aepin cc robert r cotten hol aepin aepin mary j poorman hol aepin aepin julie l meyers hol aepin aepin edward terry hol aepin aepin mary j poorman hol aepin aepin melissa r graves hol aepin aepin gerald w lofton hol aepin aepin cynthia g hakemack hol aepin aepin subject hesco gathering company l l c meter 098 6709 dunn mccampbell 4 murdock pass north field kleberg co tx bob prior period deal entry entered sitara deal 958270 6 26 01 thru 8 31 01 evergreen 85 gd june 85 hsc july august beyond meter 098 6709 volume june 150 volume july august 300 george 832 668 3173 aep 12 th floor 713 990 5064 pager,0
kcs resources nom april 1 nom kcs resources deal 125822 meter 9658 revised 7 129 5 500 bob,0
kcs resources nom april 1 nom kcs resources deal 125822 meter 9658 revised 7 129 5 500 bob,0
temp forecast model xls file city temperature weights,0
dewbre petroleum vance following deal spreadsheet prebid list daren maintains deal counterparty meter 137595 dewbre petr 9662 good deal bob,0
dewbre petroleum vance following deal spreadsheet prebid list daren maintains deal counterparty meter 137595 dewbre petr 9662 good deal bob,0
fw 2 nd rev hpl nom eff march 28 2001 daren kcs wants take nom 6 500 5 700 gathering increase texaco transport volume meter 9658 beginning today okay change bob forwarded robert cotten hou ect 03 28 2001 09 22 bob withers 03 27 2001 03 52 45 pm bob cotten e mail cc tom acton e mail stretch brennan knox westmoreland subject fw 2 nd rev hpl nom eff march 28 2001 sorry confusion dates subject line correctly reflected body letter incorrectly reflected change shift texaco kcs march 28 2001 bob withers zero net change need additional information kcs field contact stretch brennan victoria 512 576 1005 bob withers kcs energy inc 5555 san felipe suite 1200 houston tx 77056 voice 713 964 9434 fax 713 877 1394,0
lng mtg wednesday july 11 2001 4 30 pm 5 00 pm gmt 06 00 central time us canada eb 3259,0
cokinos tri c april elections melissa darren global contract 96045720 cokinos tri c elected price production month april 2001 follows 4 000 97 hsc production excess 4 000 priced 97 gas daily thank michael,0
cokinos tri c april elections melissa darren global contract 96045720 cokinos tri c elected price production month april 2001 follows 4 000 97 hsc production excess 4 000 priced 97 gas daily thank michael,0
spinnaker supply verification 11958 su october 2000 production fyi bob forwarded robert cotten hou ect 12 07 2000 10 12 nick moshou enron 12 07 2000 10 13 christy sweeney hou ect ect gary bryan hou ect ect cc vance l taylor hou ect ect robert cotten hou ect ect subject spinnaker supply verification 11958 su october 2000 production christy per conversation attached updated version reallocation difference texas general land received 21 8945 total volume 55 645 mmbtu updating spreadsheet spinnaker owe hpl approximately 36 000 thanks nick,0
december preliminary production estimate daren fyi bob forwarded robert cotten hou ect 11 20 2000 05 33 pm vance l taylor 11 20 2000 04 47 pm robert cotten hou ect ect cc gary hanks hou ect ect melissa graves hou ect ect subject december preliminary production estimate bob please see attached file estimating wellhead production month december please advised preliminary estimate date received noms december may revisions traders update revisions occur thanks vlt x 3 6353,0
volume changes neal following volume changes made today deal meter zone effective 439825 9797 6 626 1000 3 24 3 31 439837 3543 3 808 1000 3 24 3 31 377169 9842 7 8034 0 3 23 3 26 bob,0
deal 413652 meter 9603 subject volume revised 35 517 38 488 effective 12 5 00 bob,0
spinnaker supply verification 11958 su october 2000 production fyi bob forwarded robert cotten hou ect 12 07 2000 09 49 christy sweeney 12 07 2000 09 38 gary bryan hou ect ect cc vance l taylor hou ect ect nick moshou corp enron enron robert cotten hou ect ect subject spinnaker supply verification 11958 su october 2000 production gary spinnaker got paid volumes inadvertently got averaged month since spinnaker paid gas daily pricing month going dollar discrepancy volumes sent actual day flow calculations using gas daily less 21 price going owe spinnaker additional 220 398 57 one issue needs addressed additional money go directly spinnaker since allocating october 2000 production payments ranger houston exploration attached spreadsheet showing came extra money owed thank christy 39050 ps address issue onshore offshore meter addressing redistribution volumes month october,0
revised deal tickets volumes revised following deal tickets effective 12 6 00 deal meter trade zone 126281 6296 1 4 000 4 500 126289 9757 23 2 455 1 955 bob,0
volume changes december 2000 please note following volume changes december 2000 deal meter counterparty trade zone 126281 6296 eog res 1 5 412 4 000 125822 9658 kcs res 16 9 379 7 500 bob,0
tri c cokinos gov bill daniels dec pricing daren fyi bob forwarded robert cotten hou ect 11 30 2000 06 20 pm enron north america corp melissa graves 11 30 2000 04 40 pm julie meyers hou ect ect cc donald p reinhardt hou ect ect susan smith hou ect ect vance l taylor hou ect ect michael walters hou ect ect jeffrey austin hou ees ees robert cotten hou ect ect cynthia hakemack hou ect ect subject tri c cokinos gov bill daniels dec pricing julie please correct pricing sitara ticket 377169 month dec 97 hsc 97 gas daily per jeff message thank melissa forwarded melissa graves hou ect 11 30 2000 04 39 pm jeff austin ees 11 28 2000 02 38 pm melissa graves hou ect ect cc jill zivley hou ect ect subject tri c cokinos gov bill daniels dec pricing melissa cokinos elected paid gas daily month december please let jill know questions thanks jeff,0
spot deals created entered following deals sitara hplc im wellhead purchases december 2000 production deal counterparty meter volume 500590 amerada hess 435 2 822 500591 anadarko petr 435 1 148 500592 apache corp 435 1 379 500593 barrett res 435 1 597 500595 crosstex energy 435 682 500596 mariner energy 435 350 500597 ocean energy 435 3 750 500598 seneca res 435 3 195 500599 st mary land 435 3 299 500600 walter oil gas 435 6 778 500601 whiting petr 6523 117 500658 cavalier oil gas 6850 500 500662 cavalier oil gas 9800 166 500664 cody energy 5333 2 169 500665 cokinos natural 9676 1 500666 crosstex energy 9843 122 500667 crosstex energy 6789 2 500 9868 set 500668 crosstex energy 9858 2 800 500669 crosstex energy 6519 1 500670 ctl oil gas 6821 300 500671 duke energy 6347 168 500672 eex oper 6500 1 789 500673 embassy nat 6598 1 500674 coastal merchant 5848 195 500675 coastal merchant 5923 667 500676 george alcorn 9746 1 500677 heatherloch mun 6879 226 500678 richardson prod 9807 7 646 500680 sanchez oil gas 9760 10 038 500681 sanchez oil gas 9760 5 379 500682 swift energy 2630 223 500683 tri union devel 2697 990 500730 etoco inc 0393 3 802 9738 bob,0
meter 6009 lundell ranch c p gato creek fyi robert cotten ect 11 17 2000 10 56 vance l taylor hou ect ect cc pat clynes corp enron enron neal winfree hou ect ect subject meter 6009 lundell ranch c p gato creek vance appears actual volumes significantly higher nominations subject meter past several months following represents activity months june september gas month total nom mmbtu total actual mmbtu 06 2000 19 680 116 040 07 2000 19 933 128 755 08 2000 19 530 136 845 09 2000 18 540 159 935 deal 135708 calpine natural gas company activity meter adjust nomination closely resemble actual volume please advise thanks bob,0
camden resources inc team still waiting agreements returned us camden driscoll ranch 3 well receive monday december 4 2000 spoke field guy today bobby husky stated well would ready turn 3 weeks said amine plant installed therefore waiting fyi everyone still booked december 2000 please forward email anyone might left thank joanne x 68228,0
april 2001 gathering contracts daren fyi bob,0
spot deals april 2001 following entered spot deals april 2001 deal counterparty meter trade zone volume 689849 amerada hess 0435 09 2 714 689850 anadarko 0435 09 1 104 689851 apache corp 0435 09 1 326 689893 barrett res 0435 09 1 536 690252 stone energy 9696 06 4 030 691156 cima energy 6284 05 361 689894 crosstex 0435 09 656 691773 crosstex 6519 05 1 691813 crosstex 9843 05 106 692651 comstock 9878 08 500 691873 duke energy 6347 21 144 691982 embassy 6598 22 1 692011 el paso mer 5848 05 203 692026 el paso mer 5923 05 622 688602 four square 9705 08 776 692207 helmerich p 9841 06 6 500 692215 hesco 9876 05 85 692246 hurd ent 5427 18 4 689896 ocean en 0435 09 3 607 689508 phillips 6782 06 4 013 692461 ranger oil 9871 09 147 689898 seneca res 0435 09 3 073 692844 houston ex 9696 06 5 000 689814 pure res 9685 05 139 689905 tri union 0435 09 149 692898 whiting petr 6523 12 113 bob,0
phillips 4 01 carlos created following deal 4 01 production deal 689508 meter 98 6782 deal volume 5 000 expected vol 4 200 price ifhsc less 0 05 bob,0
meter 9859 daren deal 450391 entered sitara spot wellhead purchase wagner oil company deal 250 meter 9859 priced ifhsc less 0 11 deal vance nom bob,0
meter 9658 requested kcs resources volume deal 125822 revised 10 494 8 600 effective 11 1 00 bob,0
flow volumes oxy gladewater meter 98926 bob volume 713 day referenced meter deal system allocate october flow began 10 11 hitting exception report please advise mary,0
driscoll ranch 3 gas pricing interconnect estimate help darren mjj forwarded mary jo johnson hou ect 11 09 2000 10 04 john daugherty 11 08 2000 04 38 37 pm cc subject driscoll ranch 3 gas pricing interconnect estimate mary jo thanks update regarding notice provision 6 business days prior close business last business day month prior selected month mean need give notice december tuesday november 21 st 5 00 pm monday november 20 th 5 00 pm assuming 23 rd 24 th holidays john daugherty original message cc sent wednesday november 08 2000 5 12 pm subject driscoll ranch 3 gas pricing interconnect estimate,0
october flow meter 982694 zavisch 2 measurement actuals first 14 days meter deal system wellhead production please advise mary,0
seac hpl freeport meter 98 0435 following deals created entered sitara effective 11 1 00 meter 98 0435 counterparty deal nom price ifhsc less amerada hess 465994 2 822 0 065 anadarko petroleum 465995 1 148 0 065 apache corp 465998 1 379 0 065 barrett resources 466000 1 597 0 06 crosstex energy svcs 466003 682 0 065 mariner energy 466008 350 0 055 ocean energy 466014 3 750 0 065 seneca resources 466016 3 195 0 06 st mary land expl 466017 3 299 0 065 walter oil gas 466021 6 778 0 055 dummy 456228 25 000 killed bob,0
producer services customer list laura send list everyone pat daren group forwarded edward gottlob hou ect 11 13 2000 07 12 kreg hall 11 08 2000 03 14 pm edward gottlob hou ect ect lisa hesse hou ect ect mary smith hou ect ect lauri allen hou ect ect cc subject producer services customer list updated producer services customer list 11 8 2000 let know questions thanks kreg hall ext 3 9912,0
driscoll ranch 3 gas pricing interconnect estimate thanks said daren j farmer 11 09 2000 02 00 pm mary jo johnson hou ect ect cc subject driscoll ranch 3 gas pricing interconnect estimate notice given monday 20 th 5 00 pm mary jo johnson 11 09 2000 10 12 daren j farmer hou ect ect cc subject driscoll ranch 3 gas pricing interconnect estimate help darren mjj forwarded mary jo johnson hou ect 11 09 2000 10 04 john daugherty 11 08 2000 04 38 37 pm cc subject driscoll ranch 3 gas pricing interconnect estimate mary jo thanks update regarding notice provision 6 business days prior close business last business day month prior selected month mean need give notice december tuesday november 21 st 5 00 pm monday november 20 th 5 00 pm assuming 23 rd 24 th holidays john daugherty original message cc sent wednesday november 08 2000 5 12 pm subject driscoll ranch 3 gas pricing interconnect estimate,0
meter 9707 daren fyi bob forwarded robert cotten hou ect 11 07 2000 11 04 aimee lannou 11 07 2000 10 32 robert cotten hou ect ect cc vance l taylor hou ect ect pat clynes corp enron enron subject meter 9707 please disreagard e mail estimates bad aimee enron north america corp robert cotten 11 07 2000 10 12 vance l taylor hou ect ect cc daren j farmer hou ect ect pat clynes corp enron enron aimee lannou hou ect ect subject meter 9707 vance please review note advise thanks bob aimee lannou 11 06 2000 03 52 pm daren j farmer hou ect ect cc robert cotten hou ect ect pat clynes corp enron enron subject meter 9707 daren meter 9707 deal 125786 gathering expired 10 1 00 extended deal one day last month flow 11 5 00 1851 set deal extend one please let know thanks aimee,0
shoreline gas inc buhler central point fyi bob forwarded robert cotten hou ect 11 16 2000 11 51 vance l taylor 11 16 2000 09 16 robert cotten hou ect ect cc lisa hesse hou ect ect julie meyers hou ect ect cynthia hakemack hou ect ect donald p reinhardt hou ect ect susan smith hou ect ect joanne harris na enron enron christy sweeney hou ect ect melissa graves hou ect ect subject shoreline gas inc buhler central point bob following production line ticket created entered sitara based following counterparty meter volumes price period global shoreline gas inc 9860 1 000 mmbtu 100 gas daily less 0 16 10 4 10 31 96052055 100 hsc less 0 16 11 1 11 30 96052055 fyi susan create submit committed reserves firm ticket remaining term deal beginning month december additionally producer svcs deal tracked im wellhead portfolio attached gathering contract thanks vlt x 3 6353 forwarded vance l taylor hou ect 11 08 2000 03 15 pm esther buckley 11 08 2000 02 20 pm molly l carriere hou ect ect clem cernosek hou ect ect donna consemiu hou ect ect robert cook hou ect ect howard b camp hou ect ect lisa hesse hou ect ect nathan l hlavaty hou ect ect wayne e lightfoot hou ect ect james mckay hou ect ect mary smith hou ect ect steve hpl schneider hou ect ect melissa graves hou ect ect michael walters hou ect ect eric wardle hou ect ect jill zivley hou ect ect mary jo johnson hou ect ect rita wynne hou ect ect lauri allen hou ect ect cheryl jones gpgfin enron enron reid hansen gco enron enron darron c giron hou ect ect neal winfree hou ect ect susan smith hou ect ect gary bryan hou ect ect gary hanks hou ect ect donald p reinhardt hou ect ect vance l taylor hou ect ect david baumbach hou ect ect robert cotten hou ect ect brian riley hou ect ect jeffrey austin hou ees ees cynthia hakemack hou ect ect dawn c kenne hou ect ect lisa csikos hou ect ect kristen j hanson hou ect ect j r fosdick gco enron enron carlos j rodriguez hou ect ect stephanie gomes hou ect ect pat clynes corp enron enron tom acton corp enron enron robert walker hou ect ect george weissman hou ect ect joanne harris na enron enron christy sweeney hou ect ect earl tisdale hou ect ect cc subject shoreline gas inc buhler central point please see attached file turn,0
coastal ctr 96008903 meter 0984179 sit 135714 spoke savandra leassear past tuesday sept 24 th let know deal maker needs contact brian riley matter,0
flow volumes oxy gladewater meter 98926 checked metered daily since first october purchase deal place first 10 days went zero 11 th forward,0
flow volumes oxy gladewater meter 98926 mary assignment oxy eog retroactive 4 1 00 reflected sitara pops bob mary poorman enron 10 30 2000 03 29 pm mary poorman na enron enron cc robert cotten hou ect ect daren j farmer hou ect ect vance l taylor hou ect ect pat clynes corp enron enron subject flow volumes oxy gladewater meter 98926 checked metered daily since first october purchase deal place first 10 days went zero 11 th forward,0
spot deals created entered following deals sitara hplc im wellhead purchases november 2000 production deal counterparty meter volume 452582 cokinos nat gas 9840 890 killed 452574 crosstex energy 9858 1 000 452579 cummins walker 9857 537 killed 452590 duke energy trad 6347 139 452595 coastal merchant 5848 183 452597 coastal merchant 5923 562 452600 heatherloch mun 6879 359 452601 pringle resources 9849 300 453067 shoreline gas 9860 700 452566 suemaur explor 9856 2 700 453305 swift energy 2630 322 453483 tri union devel 2697 1 016 453525 vintage gas inc 9603 1 453572 whiting petroleum 6523 106 bob,0
meter 0980438 acock production spoken clem meter non allocatable unlike meter 8751 big cowboy meter needs set receipt meter attached gulf energy 27 009 08 agreement gas began flowing 7 7 00 deal ticket 380710 begins 9 1 00 need backed july account purchase production bob please email deal ticket complete fred set accounting arrangements gulf energy fred please determine whether paid ccgm gas thank assistance mary,0
nom change effective oct 26 2000 sg marshall hpl meter 98 6296 deal 126281 revised noted bob suzanne _ saldivar eogresources com 10 26 2000 11 09 11 rcotten enron com cc subject nom change effective oct 26 2000 sg marshall hpl meter 98 6296 due loss production sg marshall wells nom change 5 200 mmbtu 4 300 effective oct 26 2000 please call 713 651 6858 questions thanks,0
spinaker n padre island block 883 allocations per various discussions sending email reiterate disposition volumes meter 9862 lehman spinaker pay meter time general land office transporting share production 21 8945 interest hpl purchasing remaining 78 1055 glo nominated transport volume meter 9848 effective september 1 2000 time test gas flowed hpl purchase back dated coincide transport nomination deals moved 9862 meter probably designated callout swing proper equity percentages allocated production month volume management october production forward going rank confirm pay meter ensure glo receives volume close percentage actuals close month alleviate large balance swings agreement anita september need accounting arrangement deal ticket 379424 hpl gathering agmt meter 9862 please unallocate transport purchase 9848 meter daily swing right let know ready change allocation methodology apologize length email want make sure page extent need prior deal getting far road please hesitate call questions comments concerns etc extension 35251 thank time patience mary,0
coastal ctr 96008903 meter 0984179 sit 135714 nick understand terminated agreement however feel confiscate production need either pay gas cut deal redeliver like volume another meter given decrease prices september current prompt month would guess want paid know call know responsibility lies far calling explain took delivery gas meter shut please let know anything assist mary,0
potential list november daren list potential deals november brigham oil gas lopez mineral trust 2 meter 9865 6000 mcfd phoenix gas pipeline phoenix taylor 1 meter unknown 3000 mcfd pressler petroleum pressler stoval 2 meter 6821 300 400 mcfd superior natural gas walter hamilton 1 meter unknown 3500 mcfd numbers included vance nomination let know need additional information thank susan smith x 33321,0
coastal ctr 96008903 meter 0984179 sit 135714 discussed matter brian riley hpl intention contacting coastal negotiate type deal affecting gas received september meter 4179 brian opinion gas considered strangers gas since hpl contract price suggested nick moshou contact counterpart coastal relaying information suggesting coastal trader contract brian riley donald mary poorman enron 10 27 2000 10 05 nick moshou corp enron enron cc anita luong hou ect ect brian riley hou ect ect pat clynes corp enron enron daren j farmer hou ect ect donald p reinhardt hou ect ect subject coastal ctr 96008903 meter 0984179 sit 135714 nick understand terminated agreement however feel confiscate production need either pay gas cut deal redeliver like volume another meter given decrease prices september current prompt month would guess want paid know call know responsibility lies far calling explain took delivery gas meter shut please let know anything assist mary,0
meter 984229 roos common point trade zone 18 mary hplc meter number 0984229 physically remove service december 1999 typically hpl physically pulls meter production ceased minimum 6 months production released case roos common point producing wells released attached meter 0989740 11 98 remaining wells non producing resultingly viable option resolution option 2 take deal zero unwinding vlt x 3 6353 mary poorman enron 10 24 2000 12 40 pm vance l taylor hou ect ect cc katherine benedict hou ect ect julie meyers hou ect ect daren j farmer hou ect ect pat clynes corp enron enron robert cotten hou ect ect subject meter 984229 roos common point trade zone 18 vance per conversation two possible options resolve deal depending whether wellheads producing producing case purchase calpine contracts hedged need backed system wellhead level done need research system wellheads allocated paid reallocate calpine deal probably go back hplc ownership hplr gathering assets non producing determine common point wells behind shut p need reallocate deal zero unwind hedges move hedges another deal possible since deal older probably sold lower priced contracts production buy back today would possibly result financial loss either case deal needs cleaned back date last flow meter 4229 currently looking email soon ascertain date lieu past couple days may need look deals impacted hplc aquisition hplr gathering ensure captured properly book level state filing level please let know thoughts accomplish thank hard work area mary,0
meter 9842 daren mike gas control called said meter 9842 flooded flowed couple days field tech said probably days resumes want nom adjusted 8 034 deal 377169 bob,0
meter 9842 daren mike gas control called said meter 9842 flooded flowed couple days field tech said probably days resumes want nom adjusted 8 034 deal 377169 bob,0
wellhead adjustments daren please see attached file bob,0
fw crosstex energy driscoll ranch 1 3 meter nos 9858 9868 please note following april production regarding crosstex contract 96048744 referenced location thank melissa original message bubert jerry sent thursday march 22 2001 2 19 pm taylor vance l cc flynn shawna graves melissa harris joanne reinhardt donald p riley brian smith susan sweeney christy walker robert weissman george subject crosstex energy driscoll ranch 1 3 meter nos 9858 9868 per section 2 2 gpa crosstex elected sell 4000 mmbtu aggragate base contract price hsc less 0 10 excess available gas 4000 mmbtu aggragate gda hsc less 0 15,0
fw crosstex energy driscoll ranch 1 3 meter nos 9858 9868 please note following april production regarding crosstex contract 96048744 referenced location thank melissa original message bubert jerry sent thursday march 22 2001 2 19 pm taylor vance l cc flynn shawna graves melissa harris joanne reinhardt donald p riley brian smith susan sweeney christy walker robert weissman george subject crosstex energy driscoll ranch 1 3 meter nos 9858 9868 per section 2 2 gpa crosstex elected sell 4000 mmbtu aggragate base contract price hsc less 0 10 excess available gas 4000 mmbtu aggragate gda hsc less 0 15,0
coastal ctr 96008903 meter 0984179 sit 135714 mjg assigned meter coastal eff march 2000 finally executing assignment mid august coastal sent termination letter eff 9 01 2000,0
meter 0980438 acock production mary paid ccgm manually july august production sept production due 31 st,0
meter 0980438 acock production vance new deal deal 380710 made retroactive path manager close deadline expense contracts wednesday october 25 th fred mary poorman enron 10 24 2000 02 17 pm vance l taylor hou ect ect cc fred boas hou ect ect nick moshou corp enron enron cynthia hakemack hou ect ect kristen j hanson hou ect ect daren j farmer hou ect ect pat clynes corp enron enron robert cotten hou ect ect tom acton corp enron enron jackie morgan hou ect ect subject meter 0980438 acock production spoken clem meter non allocatable unlike meter 8751 big cowboy meter needs set receipt meter attached gulf energy 27 009 08 agreement gas began flowing 7 7 00 deal ticket 380710 begins 9 1 00 need backed july account purchase production bob please email deal ticket complete fred set accounting arrangements gulf energy fred please determine whether paid ccgm gas thank assistance mary,0
fw n padre 883 gas allocation daren lauri per gary forwarding percentage split spinnaker highlighted split blue thank christy 39050 forwarded christy sweeney hou ect 10 24 2000 03 19 pm dan mccue 10 09 2000 10 50 23 christy sweeney enron com cc gbryan enron com bill young e mail subject fw n padre 883 gas allocation christy think good chance information shown went office would like get involved finalizing plans revenue distribution n padre production certain way ahead matter spinnaker expects division order title opining within weeks also expect attorney make title requirements delay final opinion talking ranger houston exploration company prepared receive gross shown responsible respective orri owners recommend proceed hpl pay taxes behalf parties get minute please call 713 759 1770 thanks dan mccue original message kenny orr sent wednesday september 27 2000 3 38 pm kelly barnes dan mccue cc billyoung 3 aol com subject n padre 883 gas allocation informed person houston pipeline company gas volumes allocated follows state texas 21 894500 ranger 27 336925 spinnaker 27 336925 houston exploration 23 431650,0
coastal ctr 96008903 meter 0984179 sit 135714 checked meter september measured volumes 36 085 dth month meter purchase mjg beginning month looks like zeroed fact going need pay someone production think may need extend deal point meter actually shut agree allocating gas strangers true line gain loss direct result pipe well work please advise anita clean promptly possible mary x 35251,0
meter 984229 roos common point trade zone 18 vance issue 4229 meter terminated system per cheryl jones effective 2 00 therefore purchases point 02 00 forward ua 4 probably negative impact accrual think perhaps deal backed wellhead level measured volumes 4229 since termination know exactly term calpine deal physically assistance clearing greatly appreciated mary,0
november prelim wellhead production estimate daren fyi bob forwarded robert cotten hou ect 10 24 2000 11 56 vance l taylor 10 24 2000 11 51 robert cotten hou ect ect cc gary hanks hou ect ect melissa graves hou ect ect subject november prelim wellhead production estimate bob november preliminary updated file vlt x 3 6353 forwarded vance l taylor hou ect 10 24 2000 11 50 vance l taylor 10 23 2000 04 42 pm robert cotten hou ect ect cc gary hanks hou ect ect mary smith hou ect ect lisa hesse hou ect ect melissa graves hou ect ect subject november prelim wellhead production estimate bob please see attached file estimating wellhead production month november please advised preliminary estimate date received noms november may revisions traders update revisions occur thanks vlt x 3 6353,0
first delivery cummings walker exxon vance deals created entered sitara highlighted bob vance l taylor 10 20 2000 04 17 pm robert cotten hou ect ect cc lisa hesse hou ect ect julie meyers hou ect ect cynthia hakemack hou ect ect susan smith hou ect ect donald p reinhardt hou ect ect melissa graves hou ect ect subject first delivery cummings walker exxon bob following production line ticket created entered sitara based following counterparty meter volumes price period global cummins walker oil co 9857 600 mmbtu 100 gas daily less 0 18 9 26 9 30 96048113 448381 100 hsc less 0 18 10 1 10 31 96048113 suemaur exploration co 9856 2700 mmbtu 100 gas daily less 0 10 10 20 10 31 96023525 448385 fyi susan create submit committed reserves firm ticket remaining term deal beginning month november additionally producer svcs deal tracked im wellhead portfolio attached gathering contract thanks vlt x 3 6353 forwarded vance l taylor hou ect 10 20 2000 04 18 pm esther buckley 09 26 2000 01 59 pm molly l carriere hou ect ect clem cernosek hou ect ect donna consemiu hou ect ect robert cook hou ect ect howard b camp hou ect ect lisa hesse hou ect ect nathan l hlavaty hou ect ect wayne e lightfoot hou ect ect james mckay hou ect ect mary smith hou ect ect steve hpl schneider hou ect ect melissa graves hou ect ect michael walters hou ect ect eric wardle hou ect ect jill zivley hou ect ect mary jo johnson hou ect ect rita wynne hou ect ect lauri allen hou ect ect cheryl jones gpgfin enron enron reid hansen gco enron enron darron c giron hou ect ect neal winfree hou ect ect susan smith hou ect ect gary bryan hou ect ect gary hanks hou ect ect donald p reinhardt hou ect ect vance l taylor hou ect ect david baumbach hou ect ect robert cotten hou ect ect brian riley hou ect ect jeffrey austin hou ect ect cynthia hakemack hou ect ect dawn c kenne hou ect ect lisa csikos hou ect ect kristen j hanson hou ect ect j r fosdick gco enron enron carlos j rodriguez hou ect ect stephanie gomes hou ect ect pat clynes corp enron enron tom acton corp enron enron robert walker hou ect ect george weissman hou ect ect joanne harris na enron enron christy sweeney hou ect ect earl tisdale hou ect ect cc subject first delivery cummings walker exxon see attached letters first deliveries,0
november prelim wellhead production estimate daren fyi bob forwarded robert cotten hou ect 10 24 2000 08 52 vance l taylor 10 23 2000 04 42 pm robert cotten hou ect ect cc gary hanks hou ect ect mary smith hou ect ect lisa hesse hou ect ect melissa graves hou ect ect subject november prelim wellhead production estimate bob please see attached file estimating wellhead production month november please advised preliminary estimate date received noms november may revisions traders update revisions occur thanks vlt x 3 6353,0
